zip,city,state_id,county,latitude,longitude
47720,Evansville,15,Vanderburgh County,37.98,-87.54
47721,Evansville,15,Vanderburgh County,37.98,-87.54
47722,Evansville,15,Vanderburgh County,37.98,-87.54
47724,Evansville,15,Vanderburgh County,37.98,-87.54
47725,Evansville,15,Vanderburgh County,37.98,-87.54
47727,Evansville,15,Vanderburgh County,38.08,-87.52
47728,Evansville,15,Vanderburgh County,37.98,-87.54
47730,Evansville,15,Vanderburgh County,37.98,-87.54
47731,Evansville,15,Vanderburgh County,37.98,-87.54
47732,Evansville,15,Vanderburgh County,37.98,-87.54
47733,Evansville,15,Vanderburgh County,37.98,-87.54
47734,Evansville,15,Vanderburgh County,37.98,-87.54
47735,Evansville,15,Vanderburgh County,37.98,-87.54
47736,Evansville,15,Vanderburgh County,37.98,-87.54
47737,Evansville,15,Vanderburgh County,37.98,-87.54
47739,Evansville,15,Vanderburgh County,38.02,-87.57
47740,Evansville,15,Vanderburgh County,37.98,-87.54
47741,Evansville,15,Vanderburgh County,37.97,-87.56
47744,Evansville,15,Vanderburgh County,37.91,-87.64
47747,Evansville,15,Vanderburgh County,37.98,-87.54
47750,Evansville,15,Vanderburgh County,37.98,-87.54
47801,Terre Haute,15,Vigo County,39.47,-87.38
47802,Terre Haute,15,Vigo County,39.47,-87.38
47803,Terre Haute,15,Vigo County,39.47,-87.38
47804,Terre Haute,15,Vigo County,39.47,-87.38
47805,Terre Haute,15,Vigo County,39.47,-87.38
47807,Terre Haute,15,Vigo County,39.47,-87.38
47808,Terre Haute,15,Vigo County,39.47,-87.38
47809,Terre Haute,15,Vigo County,39.47,-87.38
47811,Terre Haute,15,Vigo County,39.47,-87.38
47812,Terre Haute,15,Vigo County,39.47,-87.38
47830,Bellmore,15,Parke County,39.75,-87.06
47831,Blanford,15,Vermillion County,39.65,-87.46
47832,Bloomingdale,15,Parke County,39.83,-87.24
47833,Bowling Green,15,Clay County,39.38,-86.99
47834,Brazil,15,Clay County,39.52,-87.12
47836,Bridgeton,15,Parke County,39.65,-87.18
47837,Carbon,15,Clay County,39.59,-87.1
47838,Carlisle,15,Sullivan County,38.96,-87.4
47840,Centerpoint,15,Clay County,39.37,-87.09
47841,Clay City,15,Clay County,39.27,-87.11
47842,Clinton,15,Vermillion County,39.66,-87.4
47845,Coalmont,15,Clay County,39.2,-87.18
47846,Cory,15,Clay County,39.33,-87.2
47847,Dana,15,Vermillion County,39.8,-87.49
47848,Dugger,15,Sullivan County,39.06,-87.26
47849,Fairbanks,15,Sullivan County,39.2,-87.53
47850,Farmersburg,15,Sullivan County,39.25,-87.38
47851,Fontanet,15,Vigo County,39.57,-87.24
47852,Graysville,15,Sullivan County,39.11,-87.42
47853,Harmony,15,Clay County,39.53,-87.07
47854,Hillsdale,15,Vermillion County,39.76,-87.4
47855,Hymera,15,Sullivan County,39.18,-87.29
47856,Judson,15,Parke County,39.81,-87.13
47857,Knightsville,15,Clay County,39.52,-87.08
47858,Lewis,15,Clay County,39.28,-87.26
47859,Marshall,15,Parke County,39.84,-87.18
47860,Mecca,15,Parke County,39.72,-87.33
47861,Merom,15,Sullivan County,39.05,-87.56
47862,Montezuma,15,Parke County,39.79,-87.36
47863,New Goshen,15,Vigo County,39.58,-87.46
47864,Sullivan,15,Sullivan County,39.11,-87.42
47865,Paxton,15,Sullivan County,39.11,-87.42
47866,Pimento,15,Vigo County,39.28,-87.36
47868,Poland,15,Owen County,39.45,-86.97
47869,Prairie Creek,15,Vigo County,39.29,-87.53
47870,Prairieton,15,Vigo County,39.36,-87.49
47871,Riley,15,Vigo County,39.38,-87.3
47872,Rockville,15,Parke County,39.76,-87.23
47874,Rosedale,15,Parke County,39.62,-87.28
47875,Saint Bernice,15,Vermillion County,39.79,-87.45
47876,Saint Mary Of The Woods,15,Vigo County,39.51,-87.46
47878,Seelyville,15,Vigo County,39.49,-87.26
47879,Shelburn,15,Sullivan County,39.17,-87.39
47880,Shepardsville,15,Vigo County,39.6,-87.41
47881,Staunton,15,Clay County,39.48,-87.18
47882,Sullivan,15,Sullivan County,39.09,-87.4
47884,Universal,15,Vermillion County,39.62,-87.45
47885,West Terre Haute,15,Vigo County,39.46,-87.44
47901,Lafayette,15,Tippecanoe County,40.41,-86.87
47902,Lafayette,15,Tippecanoe County,40.41,-86.87
47903,Lafayette,15,Tippecanoe County,40.41,-86.87
47904,Lafayette,15,Tippecanoe County,40.41,-86.87
47905,Lafayette,15,Tippecanoe County,40.41,-86.87
47906,West Lafayette,15,Tippecanoe County,40.44,-86.91
47907,West Lafayette,15,Tippecanoe County,40.44,-86.91
47909,Lafayette,15,Tippecanoe County,40.41,-86.87
47916,Alamo,15,Montgomery County,39.98,-87.05
47917,Ambia,15,Warren County,40.48,-87.51
47918,Attica,15,Fountain County,40.28,-87.24
47920,Battle Ground,15,Tippecanoe County,40.51,-86.83
47921,Boswell,15,Benton County,40.51,-87.38
47922,Brook,15,Newton County,40.86,-87.36
47923,Brookston,15,White County,40.6,-86.86
47924,Buck Creek,15,Tippecanoe County,40.48,-86.76
47925,Buffalo,15,White County,40.89,-86.73
47926,Burnettsville,15,White County,40.76,-86.59
47928,Cayuga,15,Vermillion County,39.94,-87.46
47929,Chalmers,15,White County,40.66,-86.86
47930,Clarks Hill,15,Tippecanoe County,40.24,-86.72
47932,Covington,15,Fountain County,40.13,-87.39
47933,Crawfordsville,15,Montgomery County,40.04,-86.89
47934,Crawfordsville,15,Montgomery County,40.04,-86.89
47935,Crawfordsville,15,Montgomery County,40.04,-86.89
47936,Crawfordsville,15,Montgomery County,40.04,-86.89
47937,Crawfordsville,15,Montgomery County,40.04,-86.89
47938,Crawfordsville,15,Montgomery County,40.04,-86.89
47939,Crawfordsville,15,Montgomery County,40.04,-86.89
47940,Darlington,15,Montgomery County,40.1,-86.77
47941,Dayton,15,Tippecanoe County,40.37,-86.77
47942,Earl Park,15,Benton County,40.68,-87.42
47943,Fair Oaks,15,Jasper County,41.07,-87.2
47944,Fowler,15,Benton County,40.61,-87.31
47946,Francesville,15,Pulaski County,40.98,-86.88
47948,Goodland,15,Newton County,40.76,-87.29
47949,Hillsboro,15,Fountain County,40.1,-87.15
47950,Idaville,15,White County,40.78,-86.66
47951,Kentland,15,Newton County,40.77,-87.44
47952,Kingman,15,Fountain County,39.96,-87.27
47954,Ladoga,15,Montgomery County,39.91,-86.79
47955,Linden,15,Montgomery County,40.19,-86.9
47957,Medaryville,15,Pulaski County,41.08,-86.89
47958,Mellott,15,Fountain County,40.16,-87.14
47959,Monon,15,White County,40.86,-86.87
47960,Monticello,15,White County,40.74,-86.76
47962,Montmorenci,15,Tippecanoe County,40.47,-87.02
47963,Morocco,15,Newton County,40.94,-87.45
47964,Mount Ayr,15,Newton County,40.95,-87.29
47965,New Market,15,Montgomery County,39.95,-86.92
47966,Newport,15,Vermillion County,39.88,-87.4
47967,New Richmond,15,Montgomery County,40.19,-86.97
47968,New Ross,15,Montgomery County,39.96,-86.71
47969,Newtown,15,Fountain County,40.2,-87.14
47970,Otterbein,15,Benton County,40.49,-87.1
47971,Oxford,15,Benton County,40.52,-87.24
47974,Perrysville,15,Vermillion County,40.05,-87.43
47975,Pine Village,15,Warren County,40.44,-87.25
47977,Remington,15,Jasper County,40.76,-87.15
47978,Rensselaer,15,Jasper County,40.93,-87.14
47980,Reynolds,15,White County,40.74,-86.87
47981,Romney,15,Tippecanoe County,40.25,-86.91
47982,State Line,15,Warren County,40.17,-87.47
47983,Stockwell,15,Tippecanoe County,40.25,-86.78
47984,Talbot,15,Benton County,40.52,-87.47
47986,Templeton,15,Benton County,40.51,-87.16
47987,Veedersburg,15,Fountain County,40.11,-87.25
47988,Wallace,15,Fountain County,39.98,-87.14
47989,Waveland,15,Montgomery County,39.87,-87.04
47990,Waynetown,15,Montgomery County,40.08,-87.06
47991,West Lebanon,15,Warren County,40.27,-87.38
47992,Westpoint,15,Tippecanoe County,40.36,-87.06
47993,Williamsport,15,Warren County,40.28,-87.29
47994,Wingate,15,Montgomery County,40.17,-87.07
47995,Wolcott,15,White County,40.75,-87.04
47996,West Lafayette,15,Tippecanoe County,40.44,-86.91
47997,Yeoman,15,Carroll County,40.66,-86.72
48001,Algonac,23,St Clair County,42.61,-82.53
48002,Allenton,23,St Clair County,42.92,-82.88
48003,Almont,23,Lapeer County,42.92,-83.04
48004,Anchorville,23,St. Clair County,42.69,-82.69
48005,Armada,23,Macomb County,42.84,-82.88
48006,Avoca,23,St Clair County,43.05,-82.67
48007,Troy,23,Oakland County,42.58,-83.14
48009,Birmingham,23,Oakland County,42.54,-83.21
48012,Birmingham,23,Oakland County,42.54,-83.21
48014,Capac,23,St Clair County,43.01,-82.92
48015,Center Line,23,Macomb County,42.48,-83.02
48017,Clawson,23,Oakland County,42.53,-83.15
48021,Eastpointe,23,Macomb County,42.46,-82.94
48022,Emmett,23,St Clair County,42.99,-82.76
48023,Fair Haven,23,St Clair County,42.67,-82.64
48025,Franklin,23,Oakland County,42.51,-83.3
48026,Fraser,23,Macomb County,42.53,-82.94
48027,Goodells,23,St Clair County,42.93,-82.66
48028,Harsens Island,23,St Clair County,42.59,-82.57
48030,Hazel Park,23,Oakland County,42.46,-83.09
48032,Jeddo,23,St Clair County,43.15,-82.58
48033,Southfield,23,Oakland County,42.46,-83.28
48034,Southfield,23,Oakland County,42.47,-83.25
48035,Clinton Township,23,Macomb County,42.58,-82.91
48036,Clinton Township,23,Macomb County,42.58,-82.91
48037,Southfield,23,Oakland County,42.47,-83.25
48038,Clinton Township,23,Macomb County,42.58,-82.91
48039,Marine City,23,St Clair County,42.71,-82.49
48040,Marysville,23,St Clair County,42.91,-82.47
48041,Memphis,23,St Clair County,42.89,-82.76
48042,Macomb,23,Macomb County,42.66,-82.91
48043,Mount Clemens,23,Macomb County,42.59,-82.88
48044,Macomb,23,Macomb County,42.66,-82.91
48045,Harrison Township,23,Macomb County,42.58,-82.81
48046,Mount Clemens,23,Macomb County,42.59,-82.88
48047,New Baltimore,23,Macomb County,42.68,-82.73
48048,New Haven,23,Macomb County,42.73,-82.79
48049,North Street,23,St Clair County,43.03,-82.56
48050,New Haven,23,Macomb County,42.73,-82.79
48051,New Baltimore,23,Macomb County,42.68,-82.73
48054,East China,23,St Clair County,42.77,-82.53
48059,Fort Gratiot,23,St Clair County,43.07,-82.49
48060,Port Huron,23,St Clair County,42.97,-82.42
48061,Port Huron,23,St. Clair County,42.97,-82.42
48062,Richmond,23,Macomb County,42.8,-82.75
48063,Columbus,23,St Clair County,42.85,-82.68
48064,Casco,23,St Clair County,42.76,-82.67
48065,Romeo,23,Macomb County,42.8,-83
48066,Roseville,23,Macomb County,42.5,-82.93
48067,Royal Oak,23,Oakland County,42.5,-83.15
48068,Royal Oak,23,Oakland County,42.5,-83.15
48069,Pleasant Ridge,23,Oakland County,42.47,-83.14
48070,Huntington Woods,23,Oakland County,42.48,-83.16
48071,Madison Heights,23,Oakland County,42.5,-83.1
48072,Berkley,23,Oakland County,42.49,-83.18
48073,Royal Oak,23,Oakland County,42.5,-83.15
48074,Smiths Creek,23,St Clair County,42.91,-82.6
48075,Southfield,23,Oakland County,42.47,-83.25
48076,Southfield,23,Oakland County,42.47,-83.25
48079,Saint Clair,23,St Clair County,42.82,-82.49
48080,Saint Clair Shores,23,Macomb County,42.49,-82.89
48081,Saint Clair Shores,23,Macomb County,42.49,-82.89
48082,Saint Clair Shores,23,Macomb County,42.49,-82.89
48083,Troy,23,Oakland County,42.58,-83.14
48084,Troy,23,Oakland County,42.58,-83.14
48085,Troy,23,Oakland County,42.58,-83.14
48086,Southfield,23,Oakland County,42.47,-83.25
48088,Warren,23,Macomb County,42.49,-83.02
48089,Warren,23,Macomb County,42.49,-83.02
48090,Warren,23,Macomb County,42.49,-83.02
48091,Warren,23,Macomb County,42.49,-83.02
48092,Warren,23,Macomb County,42.49,-83.02
48093,Warren,23,Macomb County,42.49,-83.02
48094,Washington,23,Macomb County,42.72,-83.03
48095,Washington,23,Macomb County,42.72,-83.03
48096,Ray,23,Macomb County,42.78,-82.93
48097,Yale,23,St Clair County,43.12,-82.79
48098,Troy,23,Oakland County,42.58,-83.14
48099,Troy,23,Oakland County,42.58,-83.14
48101,Allen Park,23,Wayne County,42.25,-83.21
48103,Ann Arbor,23,Washtenaw County,42.27,-83.73
48104,Ann Arbor,23,Washtenaw County,42.27,-83.73
48105,Ann Arbor,23,Washtenaw County,42.27,-83.73
48106,Ann Arbor,23,Washtenaw County,42.27,-83.73
48107,Ann Arbor,23,Washtenaw County,42.27,-83.73
48108,Ann Arbor,23,Washtenaw County,42.27,-83.73
48109,Ann Arbor,23,Washtenaw County,42.27,-83.73
48110,Azalia,23,Monroe County,42.01,-83.66
48111,Belleville,23,Wayne County,42.2,-83.48
48112,Belleville,23,Wayne County,42.2,-83.48
48113,Ann Arbor,23,Washtenaw County,42.27,-83.73
48114,Brighton,23,Livingston County,42.53,-83.78
48115,Bridgewater,23,Washtenaw County,42.16,-83.89
48116,Brighton,23,Livingston County,42.53,-83.78
48117,Carleton,23,Monroe County,42.05,-83.38
48118,Chelsea,23,Washtenaw County,42.31,-84.02
48120,Dearborn,23,Wayne County,42.31,-83.21
48121,Dearborn,23,Wayne County,42.31,-83.21
48122,Melvindale,23,Wayne County,42.28,-83.17
48123,Dearborn,23,Wayne County,42.31,-83.21
48124,Dearborn,23,Wayne County,42.31,-83.21
48125,Dearborn Heights,23,Wayne County,42.32,-83.27
48126,Dearborn,23,Wayne County,42.31,-83.21
48127,Dearborn Heights,23,Wayne County,42.32,-83.27
48128,Dearborn,23,Wayne County,42.31,-83.21
48130,Dexter,23,Washtenaw County,42.33,-83.87
48131,Dundee,23,Monroe County,41.95,-83.66
48133,Erie,23,Monroe County,41.79,-83.49
48134,Flat Rock,23,Wayne County,42.1,-83.27
48135,Garden City,23,Wayne County,42.32,-83.34
48136,Garden City,23,Wayne County,42.32,-83.34
48137,Gregory,23,Livingston County,42.45,-84.08
48138,Grosse Ile,23,Wayne County,42.12,-83.14
48139,Hamburg,23,Livingston County,42.45,-83.79
48140,Ida,23,Monroe County,41.91,-83.57
48141,Inkster,23,Wayne County,42.29,-83.31
48143,Lakeland,23,Livingston County,42.46,-83.85
48144,Lambertville,23,Monroe County,41.74,-83.62
48145,La Salle,23,Monroe County,41.86,-83.45
48146,Lincoln Park,23,Wayne County,42.24,-83.18
48150,Livonia,23,Wayne County,42.39,-83.37
48151,Livonia,23,Wayne County,42.39,-83.37
48152,Livonia,23,Wayne County,42.39,-83.37
48153,Livonia,23,Wayne County,42.39,-83.37
48154,Livonia,23,Wayne County,42.39,-83.37
48157,Luna Pier,23,Monroe County,41.8,-83.44
48158,Manchester,23,Washtenaw County,42.14,-84.03
48159,Maybee,23,Monroe County,42,-83.51
48160,Milan,23,Washtenaw County,42.08,-83.68
48161,Monroe,23,Monroe County,41.91,-83.38
48162,Monroe,23,Monroe County,41.91,-83.38
48164,New Boston,23,Wayne County,42.14,-83.36
48165,New Hudson,23,Oakland County,42.5,-83.61
48166,Newport,23,Monroe County,42,-83.3
48167,Northville,23,Wayne County,42.43,-83.48
48168,Northville,23,Wayne County,42.4,-83.6
48169,Pinckney,23,Livingston County,42.45,-83.94
48170,Plymouth,23,Wayne County,42.37,-83.46
48173,Rockwood,23,Wayne County,42.07,-83.24
48174,Romulus,23,Wayne County,42.22,-83.36
48175,Salem,23,Washtenaw County,42.4,-83.58
48176,Saline,23,Washtenaw County,42.17,-83.78
48177,Samaria,23,Monroe County,41.8,-83.57
48178,South Lyon,23,Oakland County,42.46,-83.65
48179,South Rockwood,23,Monroe County,42.06,-83.26
48180,Taylor,23,Wayne County,42.22,-83.26
48182,Temperance,23,Monroe County,41.76,-83.57
48183,Trenton,23,Wayne County,42.13,-83.22
48184,Wayne,23,Wayne County,42.27,-83.38
48185,Westland,23,Wayne County,42.31,-83.38
48186,Westland,23,Wayne County,42.31,-83.38
48187,Canton,23,Wayne County,42.3,-83.48
48188,Canton,23,Wayne County,42.3,-83.48
48189,Whitmore Lake,23,Washtenaw County,42.42,-83.74
48190,Whittaker,23,Washtenaw County,42.12,-83.59
48191,Willis,23,Washtenaw County,42.12,-83.57
48192,Wyandotte,23,Wayne County,42.21,-83.15
48193,Riverview,23,Wayne County,42.16,-83.21
48195,Southgate,23,Wayne County,42.2,-83.2
48197,Ypsilanti,23,Washtenaw County,42.24,-83.62
48198,Ypsilanti,23,Washtenaw County,42.24,-83.62
48201,Detroit,23,Wayne County,42.38,-83.1
48202,Detroit,23,Wayne County,42.38,-83.1
48203,Highland Park,23,Wayne County,42.4,-83.09
48204,Detroit,23,Wayne County,42.38,-83.1
48205,Detroit,23,Wayne County,42.38,-83.1
48206,Detroit,23,Wayne County,42.38,-83.1
48207,Detroit,23,Wayne County,42.38,-83.1
48208,Detroit,23,Wayne County,42.38,-83.1
48209,Detroit,23,Wayne County,42.38,-83.1
48210,Detroit,23,Wayne County,42.38,-83.1
48211,Detroit,23,Wayne County,42.38,-83.1
48212,Hamtramck,23,Wayne County,42.39,-83.05
48213,Detroit,23,Wayne County,42.38,-83.1
48214,Detroit,23,Wayne County,42.38,-83.1
48215,Detroit,23,Wayne County,42.38,-83.1
48216,Detroit,23,Wayne County,42.38,-83.1
48217,Detroit,23,Wayne County,42.38,-83.1
48218,River Rouge,23,Wayne County,42.27,-83.13
48219,Detroit,23,Wayne County,42.38,-83.1
48220,Ferndale,23,Oakland County,42.45,-83.13
48221,Detroit,23,Wayne County,42.38,-83.1
48222,Detroit,23,Wayne County,42.38,-83.1
48223,Detroit,23,Wayne County,42.38,-83.1
48224,Detroit,23,Wayne County,42.38,-83.1
48225,Harper Woods,23,Wayne County,42.43,-82.92
48226,Detroit,23,Wayne County,42.38,-83.1
48227,Detroit,23,Wayne County,42.38,-83.1
48228,Detroit,23,Wayne County,42.38,-83.1
48229,Ecorse,23,Wayne County,42.24,-83.14
48230,Grosse Pointe,23,Wayne County,42.38,-82.91
48231,Detroit,23,Wayne County,42.38,-83.1
48232,Detroit,23,Wayne County,42.38,-83.1
48233,Detroit,23,Wayne County,42.38,-83.1
48234,Detroit,23,Wayne County,42.38,-83.1
48235,Detroit,23,Wayne County,42.38,-83.1
48236,Grosse Pointe,23,Wayne County,42.38,-82.91
48237,Oak Park,23,Oakland County,42.46,-83.18
48238,Detroit,23,Wayne County,42.38,-83.1
48239,Redford,23,Wayne County,42.39,-83.29
48240,Redford,23,Wayne County,42.39,-83.29
48242,Detroit,23,Wayne County,42.38,-83.1
48243,Detroit,23,Wayne County,42.38,-83.1
48244,Detroit,23,Wayne County,42.38,-83.1
48255,Detroit,23,Wayne County,42.38,-83.1
48260,Detroit,23,Wayne County,42.38,-83.1
48264,Detroit,23,Wayne County,42.38,-83.1
48265,Detroit,23,Wayne County,42.38,-83.1
48266,Detroit,23,Wayne County,42.38,-83.1
48267,Detroit,23,Wayne County,42.38,-83.1
48268,Detroit,23,Wayne County,42.38,-83.1
48269,Detroit,23,Wayne County,42.38,-83.1
48272,Detroit,23,Wayne County,42.38,-83.1
48275,Detroit,23,Wayne County,42.38,-83.1
48277,Detroit,23,Wayne County,42.38,-83.1
48278,Detroit,23,Wayne County,42.38,-83.1
48279,Detroit,23,Wayne County,42.38,-83.1
48288,Detroit,23,Wayne County,42.38,-83.1
48301,Bloomfield Hills,23,Oakland County,42.57,-83.24
48302,Bloomfield Hills,23,Oakland County,42.57,-83.24
48303,Bloomfield Hills,23,Oakland County,42.57,-83.24
48304,Bloomfield Hills,23,Oakland County,42.57,-83.24
48306,Rochester,23,Oakland County,42.68,-83.12
48307,Rochester,23,Oakland County,42.68,-83.12
48308,Rochester,23,Oakland County,42.68,-83.12
48309,Rochester,23,Oakland County,42.68,-83.12
48310,Sterling Heights,23,Macomb County,42.58,-83.03
48311,Sterling Heights,23,Macomb County,42.58,-83.03
48312,Sterling Heights,23,Macomb County,42.58,-83.03
48313,Sterling Heights,23,Macomb County,42.58,-83.03
48314,Sterling Heights,23,Macomb County,42.58,-83.03
48315,Utica,23,Macomb County,42.62,-83.02
48316,Utica,23,Macomb County,42.62,-83.02
48317,Utica,23,Macomb County,42.62,-83.02
48318,Utica,23,Macomb County,42.62,-83.02
48320,Keego Harbor,23,Oakland County,42.6,-83.34
48321,Auburn Hills,23,Oakland County,42.67,-83.24
48322,West Bloomfield,23,Oakland County,42.56,-83.38
48323,West Bloomfield,23,Oakland County,42.56,-83.38
48324,West Bloomfield,23,Oakland County,42.56,-83.38
48325,West Bloomfield,23,Oakland County,42.56,-83.38
48326,Auburn Hills,23,Oakland County,42.67,-83.24
48327,Waterford,23,Oakland County,42.66,-83.38
48328,Waterford,23,Oakland County,42.66,-83.38
48329,Waterford,23,Oakland County,42.66,-83.38
48330,Drayton Plains,23,Oakland County,42.68,-83.37
48331,Farmington,23,Oakland County,42.46,-83.37
48332,Farmington,23,Oakland County,42.46,-83.37
48333,Farmington,23,Oakland County,42.46,-83.37
48334,Farmington,23,Oakland County,42.46,-83.37
48335,Farmington,23,Oakland County,42.46,-83.37
48336,Farmington,23,Oakland County,42.46,-83.37
48340,Pontiac,23,Oakland County,42.64,-83.28
48341,Pontiac,23,Oakland County,42.64,-83.28
48342,Pontiac,23,Oakland County,42.64,-83.28
48343,Pontiac,23,Oakland County,42.64,-83.28
48346,Clarkston,23,Oakland County,42.73,-83.42
48347,Clarkston,23,Oakland County,42.73,-83.42
48348,Clarkston,23,Oakland County,42.73,-83.42
48350,Davisburg,23,Oakland County,42.75,-83.54
48353,Hartland,23,Livingston County,42.65,-83.75
48356,Highland,23,Oakland County,42.63,-83.61
48357,Highland,23,Oakland County,42.63,-83.61
48359,Lake Orion,23,Oakland County,42.78,-83.24
48360,Lake Orion,23,Oakland County,42.78,-83.24
48361,Lake Orion,23,Oakland County,42.78,-83.24
48362,Lake Orion,23,Oakland County,42.78,-83.24
48363,Oakland,23,Oakland County,42.77,-83.16
48366,Lakeville,23,Oakland County,42.81,-83.14
48367,Leonard,23,Oakland County,42.86,-83.14
48370,Oxford,23,Oakland County,42.82,-83.25
48371,Oxford,23,Oakland County,42.82,-83.25
48374,Novi,23,Oakland County,42.47,-83.49
48375,Novi,23,Oakland County,42.47,-83.49
48376,Novi,23,Oakland County,42.47,-83.49
48377,Novi,23,Oakland County,42.47,-83.49
48380,Milford,23,Oakland County,42.58,-83.6
48381,Milford,23,Oakland County,42.58,-83.6
48382,Commerce Township,23,Oakland County,42.59,-83.5
48383,White Lake,23,Oakland County,42.65,-83.5
48386,White Lake,23,Oakland County,42.65,-83.5
48387,Union Lake,23,Oakland County,42.61,-83.44
48390,Walled Lake,23,Oakland County,42.53,-83.47
48391,Walled Lake,23,Oakland County,42.53,-83.47
48393,Wixom,23,Oakland County,42.52,-83.53
48397,Warren,23,Macomb County,42.49,-83.02
48401,Applegate,23,Sanilac County,43.35,-82.63
48410,Argyle,23,Sanilac County,43.56,-82.93
48411,Atlas,23,Genesee County,42.92,-83.51
48412,Attica,23,Lapeer County,43.03,-83.16
48413,Bad Axe,23,Huron County,43.8,-82.99
48414,Bancroft,23,Shiawassee County,42.87,-84.06
48415,Birch Run,23,Saginaw County,43.25,-83.79
48416,Brown City,23,Sanilac County,43.21,-82.98
48417,Burt,23,Saginaw County,43.23,-83.9
48418,Byron,23,Shiawassee County,42.82,-83.94
48419,Carsonville,23,Sanilac County,43.42,-82.67
48420,Clio,23,Genesee County,43.17,-83.73
48421,Columbiaville,23,Lapeer County,43.15,-83.4
48422,Croswell,23,Sanilac County,43.27,-82.61
48423,Davison,23,Genesee County,43.03,-83.51
48426,Decker,23,Sanilac County,43.45,-83.04
48427,Deckerville,23,Sanilac County,43.52,-82.74
48428,Dryden,23,Lapeer County,42.94,-83.12
48429,Durand,23,Shiawassee County,42.91,-83.98
48430,Fenton,23,Genesee County,42.8,-83.71
48432,Filion,23,Huron County,43.9,-82.96
48433,Flushing,23,Genesee County,43.06,-83.84
48434,Forestville,23,Sanilac County,43.66,-82.61
48435,Fostoria,23,Tuscola County,43.25,-83.37
48436,Gaines,23,Genesee County,42.87,-83.91
48437,Genesee,23,Genesee County,43.11,-83.61
48438,Goodrich,23,Genesee County,42.91,-83.5
48439,Grand Blanc,23,Genesee County,42.92,-83.61
48440,Hadley,23,Lapeer County,42.95,-83.4
48441,Harbor Beach,23,Huron County,43.84,-82.65
48442,Holly,23,Oakland County,42.79,-83.62
48444,Imlay City,23,Lapeer County,43.01,-83.07
48445,Kinde,23,Huron County,43.93,-82.99
48446,Lapeer,23,Lapeer County,43.04,-83.32
48449,Lennon,23,Shiawassee County,42.98,-83.93
48450,Lexington,23,Sanilac County,43.26,-82.53
48451,Linden,23,Genesee County,42.81,-83.78
48453,Marlette,23,Sanilac County,43.32,-83.08
48454,Melvin,23,Sanilac County,43.18,-82.86
48455,Metamora,23,Lapeer County,42.94,-83.29
48456,Minden City,23,Sanilac County,43.67,-82.77
48457,Montrose,23,Genesee County,43.17,-83.89
48458,Mount Morris,23,Genesee County,43.11,-83.69
48460,New Lothrop,23,Shiawassee County,43.11,-83.96
48461,North Branch,23,Lapeer County,43.22,-83.19
48462,Ortonville,23,Oakland County,42.85,-83.44
48463,Otisville,23,Genesee County,43.16,-83.52
48464,Otter Lake,23,Lapeer County,43.21,-83.46
48465,Palms,23,Sanilac County,43.62,-82.73
48466,Peck,23,Sanilac County,43.25,-82.81
48467,Port Austin,23,Huron County,44.04,-82.99
48468,Port Hope,23,Huron County,43.93,-82.71
48469,Port Sanilac,23,Sanilac County,43.43,-82.54
48470,Ruth,23,Huron County,43.74,-82.75
48471,Sandusky,23,Sanilac County,43.42,-82.83
48472,Snover,23,Sanilac County,43.5,-82.97
48473,Swartz Creek,23,Genesee County,42.96,-83.82
48475,Ubly,23,Huron County,43.71,-82.93
48476,Vernon,23,Shiawassee County,42.93,-84.02
48480,Grand Blanc,23,Genesee County,42.92,-83.63
48501,Flint,23,Genesee County,43.02,-83.69
48502,Flint,23,Genesee County,43.02,-83.69
48503,Flint,23,Genesee County,43.02,-83.69
48504,Flint,23,Genesee County,43.02,-83.69
48505,Flint,23,Genesee County,43.02,-83.69
48506,Flint,23,Genesee County,43.02,-83.69
48507,Flint,23,Genesee County,43.02,-83.69
48509,Burton,23,Genesee County,42.99,-83.61
48519,Burton,23,Genesee County,42.99,-83.61
48529,Burton,23,Genesee County,42.99,-83.61
48531,Flint,23,Genesee County,43.02,-83.69
48532,Flint,23,Genesee County,43.02,-83.69
48550,Flint,23,Genesee County,43.02,-83.69
48551,Flint,23,Genesee County,43.02,-83.69
48552,Flint,23,Genesee County,43.02,-83.69
48553,Flint,23,Genesee County,43.02,-83.69
48554,Flint,23,Genesee County,43.02,-83.69
48555,Flint,23,Genesee County,43.02,-83.69
48556,Flint,23,Genesee County,43.02,-83.69
48557,Flint,23,Genesee County,43.02,-83.69
48559,Flint,23,Genesee County,43.02,-83.68
48601,Saginaw,23,Saginaw County,43.41,-83.94
48602,Saginaw,23,Saginaw County,43.41,-83.94
48603,Saginaw,23,Saginaw County,43.41,-83.94
48604,Saginaw,23,Saginaw County,43.41,-83.94
48605,Saginaw,23,Saginaw County,43.41,-83.94
48606,Saginaw,23,Saginaw County,43.41,-83.94
48607,Saginaw,23,Saginaw County,43.41,-83.94
48608,Saginaw,23,Saginaw County,43.41,-83.94
48609,Saginaw,23,Saginaw County,43.41,-83.94
48610,Alger,23,Arenac County,44.11,-84.11
48611,Auburn,23,Bay County,43.6,-84.07
48612,Beaverton,23,Gladwin County,43.88,-84.48
48613,Bentley,23,Bay County,43.94,-84.13
48614,Brant,23,Saginaw County,43.25,-84.29
48615,Breckenridge,23,Gratiot County,43.4,-84.47
48616,Chesaning,23,Saginaw County,43.18,-84.11
